building_index,grid_id,grid_col,grid_row,x_m,y_m,A_z,zone_type
145,10_35,10,35,763227.4400891811,2452330.3972619986,62500.0,dense_urban
146,9_34,9,34,763148.8120103363,2452139.3672828097,62500.0,open_area
147,21_27,21,27,766011.927704775,2450330.2538585626,62500.0,dense_urban
148,10_36,10,36,763228.33568125,2452603.241766386,62500.0,normal_urban
149,8_33,8,33,762870.1458593789,2451922.663231375,62500.0,open_area
150,9_33,9,33,762939.0440131557,2451934.3060720824,62500.0,normal_urban
151,10_34,10,34,763191.0210910874,2452233.679543339,62500.0,normal_urban
152,16_32,16,32,764814.9462737906,2451759.378911368,62500.0,open_area
153,21_27,21,27,766042.150186576,2450317.856742738,62500.0,dense_urban
154,9_35,9,35,763174.107957101,2452368.86882032,62500.0,dense_urban
155,16_34,16,34,764885.6855475041,2452166.9071361404,62500.0,open_area
156,15_33,15,33,764651.3414430128,2451961.0778442267,62500.0,normal_urban
157,13_34,13,34,764162.769498983,2452260.5794520997,62500.0,dense_urban
158,9_30,9,30,763129.9244498746,2451243.2242082236,60355.34001724407,normal_urban
159,10_52,10,52,763360.9715511609,2456685.4771341626,62500.0,dense_urban
160,10_51,10,51,763267.6437275424,2456337.0073456545,62500.0,dense_urban
161,10_50,10,50,763349.051084172,2456071.4178983374,62500.0,dense_urban
162,10_53,10,53,763400.7386736907,2456913.4499645536,62500.0,dense_urban
163,8_49,8,49,762779.0035306225,2455910.245231012,62500.0,dense_urban
164,10_52,10,52,763266.4986413653,2456564.707843604,62500.0,dense_urban
165,8_48,8,48,762710.3933128661,2455625.3436279497,62500.0,normal_urban
166,11_49,11,49,763483.6873660998,2455957.6239765305,62500.0,normal_urban
167,7_47,7,47,762623.0665803462,2455430.0396361016,62500.0,open_area
168,7_47,7,47,762602.2760758701,2455546.2575352737,62500.0,open_area
169,10_52,10,52,763227.121061241,2456711.9172149287,62500.0,dense_urban
170,12_50,12,50,763748.6058164407,2456069.4366273447,62500.0,open_area
171,7_49,7,49,762512.4482715854,2455872.8508885135,62500.0,normal_urban
172,10_49,10,49,763277.8092696898,2456004.42342611,62500.0,normal_urban
173,11_50,11,50,763634.570881176,2456285.926489234,62500.0,dense_urban
174,11_51,11,51,763609.4456586079,2456339.8835794777,62500.0,normal_urban
175,8_49,8,49,762694.0755678996,2455831.6822694563,62500.0,dense_urban
176,11_50,11,50,763622.8588062732,2456169.8364632833,62500.0,dense_urban
177,3_47,3,47,761620.7108083703,2455343.1210010466,62500.0,open_area
178,4_47,4,47,761908.6960768303,2455320.9730769703,62500.0,open_area
179,9_49,9,49,763174.8837891043,2455934.0785950185,62500.0,dense_urban
180,9_49,9,49,763118.164120484,2455865.639830301,62500.0,dense_urban
181,9_49,9,49,763145.1927153209,2456007.367582659,62500.0,dense_urban
182,9_50,9,50,763124.3337417141,2456208.6680726823,62500.0,dense_urban
183,10_49,10,49,763247.7726886929,2455922.0040926915,62500.0,normal_urban
184,10_50,10,50,763187.8573391291,2456063.787899319,62500.0,dense_urban
185,10_52,10,52,763364.3117546829,2456644.664100088,62500.0,dense_urban
186,11_50,11,50,763662.1791264864,2456081.3240300217,62500.0,dense_urban
187,7_47,7,47,762641.7720602639,2455473.904197182,62500.0,open_area
188,12_53,12,53,763813.7397423733,2457023.35205047,62500.0,open_area
189,12_50,12,50,763686.2987233693,2456162.6801504474,62500.0,open_area
190,9_49,9,49,763094.6603250835,2455919.6342670117,62500.0,dense_urban
191,7_47,7,47,762624.6099593127,2455533.916100232,62500.0,open_area
192,8_50,8,50,762870.6136911431,2456079.3413986326,62500.0,dense_urban
193,10_49,10,49,763333.6663297359,2455935.845407687,62500.0,normal_urban
194,9_49,9,49,763059.9165977526,2455991.616920071,62500.0,dense_urban
195,9_50,9,50,763003.1477402672,2456135.5394982016,62500.0,dense_urban
196,11_50,11,50,763622.8925267408,2456211.842287912,62500.0,dense_urban
197,8_50,8,50,762920.6585447441,2456104.0070017935,62500.0,dense_urban
198,9_50,9,50,763027.7263798155,2456066.0277943234,62500.0,dense_urban
199,8_49,8,49,762903.0316658906,2456007.0607791073,62500.0,dense_urban
200,11_50,11,50,763598.8354262732,2456228.9975031465,62500.0,dense_urban
201,8_49,8,49,762788.8767761207,2455909.1579487277,62500.0,dense_urban
202,12_50,12,50,763722.2703429376,2456125.316939748,62500.0,open_area
203,10_52,10,52,763306.7927583957,2456657.6715847924,62500.0,dense_urban
204,11_50,11,50,763655.4589604036,2456198.7168957316,62500.0,dense_urban
205,7_48,7,48,762562.3036157776,2455606.5578915114,62500.0,open_area
206,11_50,11,50,763670.3344735187,2456212.330564637,62500.0,dense_urban
207,11_51,11,51,763551.4653308084,2456360.0599326007,62500.0,normal_urban
208,11_51,11,51,763568.5426769464,2456321.5255339746,62500.0,normal_urban
209,11_51,11,51,763596.5985203119,2456381.3066940117,62500.0,normal_urban
210,8_50,8,50,762914.6362727993,2456164.6951810094,62500.0,dense_urban
211,11_50,11,50,763593.4796216551,2456275.047709598,62500.0,dense_urban
212,12_50,12,50,763708.2878372415,2456124.7601026664,62500.0,open_area
213,11_51,11,51,763532.2494426898,2456457.160588558,62500.0,normal_urban
214,5_46,5,46,761993.1306648442,2455257.210396509,62500.0,open_area
215,11_50,11,50,763630.0582530278,2456117.247564199,62500.0,dense_urban
216,6_50,6,50,762238.032272978,2456153.746497819,62500.0,dense_urban
217,6_50,6,50,762237.8259081047,2456167.184449388,62500.0,dense_urban
218,5_53,5,53,761966.8825812219,2456878.429412623,62500.0,dense_urban
219,5_50,5,50,762038.6195421001,2456171.348428093,62500.0,dense_urban
220,4_49,4,49,761926.4080875119,2456050.9357971675,62500.0,normal_urban
221,4_50,4,50,761872.9791085431,2456105.439518822,62500.0,dense_urban
222,5_49,5,49,762107.4993927467,2455990.815008404,62500.0,normal_urban
223,1_48,1,48,760998.1382977873,2455601.156413585,62500.0,dense_urban
224,1_48,1,48,761136.7957781709,2455747.41021607,62500.0,dense_urban
225,7_58,7,58,762456.3540381534,2458051.348801405,62500.0,normal_urban
226,4_51,4,51,761830.3498386954,2456414.5218869857,62500.0,dense_urban
227,5_51,5,51,762011.6950461406,2456522.186742986,62500.0,dense_urban
228,4_52,4,52,761922.1935811294,2456588.796389089,62500.0,dense_urban
229,5_53,5,53,761955.8418291177,2456931.2978683533,62500.0,dense_urban
230,13_35,13,35,763996.6197290325,2452498.48692716,62500.0,dense_urban
231,8_50,8,50,762780.019691519,2456206.233013965,62500.0,dense_urban
232,8_50,8,50,762768.4188564775,2456204.4112343634,62500.0,dense_urban
233,10_54,10,54,763334.7704053264,2457075.3920026114,62500.0,normal_urban
234,9_51,9,51,762980.1749204643,2456352.859654862,62500.0,dense_urban
235,7_50,7,50,762640.2976668576,2456135.7902924046,62500.0,dense_urban
236,9_51,9,51,763021.5133842146,2456366.2321757446,62500.0,dense_urban
237,6_50,6,50,762246.7594629265,2456296.313473168,62500.0,dense_urban
238,8_50,8,50,762923.0372881737,2456285.8195459847,62500.0,dense_urban
239,7_50,7,50,762624.7996332082,2456162.862063749,62500.0,dense_urban
240,7_50,7,50,762604.199358426,2456195.5012484645,62500.0,dense_urban
241,7_50,7,50,762561.7553737983,2456176.6413476984,62500.0,dense_urban
242,7_50,7,50,762632.7468861925,2456270.2353699817,62500.0,dense_urban
243,9_51,9,51,762960.3312812009,2456405.463748265,62500.0,dense_urban
244,9_52,9,52,763006.5261836901,2456691.4329066193,62500.0,normal_urban
245,7_50,7,50,762680.7602709007,2456149.0320198867,62500.0,dense_urban
246,11_31,11,31,763458.3981437925,2451520.600741612,62500.0,open_area
247,5_52,5,52,762031.6578912783,2456640.127084752,62500.0,dense_urban
248,8_50,8,50,762935.3634431268,2456255.689169121,62500.0,dense_urban
249,10_51,10,51,763190.3129183109,2456373.9502448025,62500.0,dense_urban
250,7_50,7,50,762472.3090644458,2456070.8632321507,62500.0,dense_urban
251,9_52,9,52,763020.8140632041,2456740.3681359,62500.0,normal_urban
252,7_53,7,53,762534.3255126356,2456949.1158157554,62500.0,dense_urban
253,10_51,10,51,763224.9557622408,2456435.4637424825,62500.0,dense_urban
254,9_53,9,53,763167.1400282908,2456869.724732261,62500.0,dense_urban
255,4_51,4,51,761909.3819438139,2456411.054127043,62500.0,dense_urban
256,7_51,7,51,762675.4071667092,2456405.539508695,62500.0,dense_urban
257,8_52,8,52,762733.022857847,2456564.947420184,62500.0,dense_urban
258,7_51,7,51,762626.7024008951,2456373.3406702876,62500.0,dense_urban
259,9_53,9,53,763120.3361545407,2456849.5534337796,62500.0,dense_urban
260,9_53,9,53,763143.4072981091,2456856.271913496,62500.0,dense_urban
261,5_52,5,52,761968.3571785751,2456577.4943874334,62500.0,dense_urban
262,5_52,5,52,761981.6830347546,2456799.755656673,62500.0,dense_urban
263,7_50,7,50,762584.1931513697,2456138.676551689,62500.0,dense_urban
264,6_50,6,50,762330.9581297985,2456236.467450979,62500.0,dense_urban
265,7_50,7,50,762592.82411161,2456245.3135140897,62500.0,dense_urban
266,7_53,7,53,762554.9812248403,2456981.759228528,62500.0,dense_urban
267,4_51,4,51,761860.717654866,2456540.5387340183,62500.0,dense_urban
268,8_52,8,52,762848.5926804706,2456572.40692728,62500.0,dense_urban
269,8_50,8,50,762827.4582950755,2456226.627932662,62500.0,dense_urban
270,7_50,7,50,762481.2660367743,2456175.629333582,62500.0,dense_urban
271,4_52,4,52,761928.8788972882,2456744.2658515065,62500.0,dense_urban
272,7_50,7,50,762606.1832264161,2456098.2347231787,62500.0,dense_urban
273,8_50,8,50,762712.4805324756,2456179.105707475,62500.0,dense_urban
274,7_50,7,50,762658.6367649627,2456110.071435166,62500.0,dense_urban
275,9_51,9,51,762989.9779188817,2456451.282921339,62500.0,dense_urban
276,10_51,10,51,763243.6215066187,2456463.0124824536,62500.0,dense_urban
277,5_52,5,52,761942.3987602897,2456571.1353324344,62500.0,dense_urban
278,7_51,7,51,762547.280219513,2456473.573166549,62500.0,dense_urban
279,7_52,7,52,762649.0599951684,2456776.4420471773,62500.0,dense_urban
280,8_50,8,50,762784.0780954786,2456268.7113965577,62500.0,dense_urban
281,5_52,5,52,761959.474447416,2456639.1994271195,62500.0,dense_urban
282,5_52,5,52,761945.7562340882,2456743.4094033833,62500.0,dense_urban
283,7_50,7,50,762652.4953608767,2456214.648822737,62500.0,dense_urban
284,7_50,7,50,762661.0319237165,2456289.29531071,62500.0,dense_urban
285,8_50,8,50,762690.9333163225,2456229.654402574,62500.0,dense_urban
286,7_52,7,52,762624.3714300208,2456740.741422523,62500.0,dense_urban
287,6_51,6,51,762190.5173934142,2456331.021558262,62500.0,dense_urban
288,4_51,4,51,761843.1467828666,2456470.6531736767,62500.0,dense_urban
289,8_50,8,50,762727.3466011574,2456247.4432434067,62500.0,dense_urban
290,7_50,7,50,762667.0263151336,2456179.4133548974,62500.0,dense_urban
291,9_51,9,51,763141.543036481,2456512.190685656,62500.0,dense_urban
292,11_32,11,32,763490.991837932,2451794.5222561304,62500.0,normal_urban
293,11_34,11,34,763575.0989768548,2452159.4044588273,62500.0,dense_urban
294,11_34,11,34,763550.9419743215,2452193.8665794814,62500.0,dense_urban
295,11_34,11,34,763611.6983088428,2452118.275867268,62500.0,dense_urban
296,12_33,12,33,763836.4978062533,2451981.1577103348,62500.0,dense_urban
297,11_37,11,37,763623.8858249123,2452820.1451877556,62500.0,normal_urban
298,13_34,13,34,764061.8645614464,2452131.8131423704,62500.0,dense_urban
299,12_35,12,35,763883.3082707514,2452348.969997033,62500.0,dense_urban
300,11_33,11,33,763582.2171937432,2451971.8969569188,62500.0,dense_urban
301,11_33,11,33,763585.1562800857,2451917.071804109,62500.0,dense_urban
302,11_34,11,34,763681.0215652231,2452059.6801327537,62500.0,dense_urban
303,13_35,13,35,764165.8220198783,2452437.545291096,62500.0,dense_urban
304,11_34,11,34,763672.1397936484,2452054.7206255575,62500.0,dense_urban
305,13_34,13,34,763982.4874908319,2452085.7210731627,62500.0,dense_urban
306,12_33,12,33,763707.2658586412,2451957.404483045,62500.0,dense_urban
307,11_33,11,33,763626.358561269,2452017.3249418153,62500.0,dense_urban
308,12_33,12,33,763776.7563035927,2452030.9993663845,62500.0,dense_urban
309,12_33,12,33,763794.5871548849,2451967.1023671497,62500.0,dense_urban
310,11_36,11,36,763617.7039472093,2452756.5407501995,62500.0,normal_urban
311,13_34,13,34,764035.0798185951,2452117.725276598,62500.0,dense_urban
312,13_35,13,35,763950.0751888906,2452329.185977082,62500.0,dense_urban
313,12_33,12,33,763702.4434516436,2452016.952758221,62500.0,dense_urban
314,11_36,11,36,763586.4149791946,2452790.3443714553,62500.0,normal_urban
315,11_34,11,34,763668.597822186,2452154.5000989763,62500.0,dense_urban
316,10_33,10,33,763433.8706486938,2451814.3121320074,62500.0,normal_urban
317,12_34,12,34,763744.1940449799,2452104.910546144,62500.0,dense_urban
318,11_33,11,33,763664.4289758478,2452051.0209519416,62500.0,dense_urban
319,13_34,13,34,763960.6447013178,2452068.954425734,62500.0,dense_urban
320,12_33,12,33,763695.6574223108,2451950.6575978748,62500.0,dense_urban
321,12_33,12,33,763752.802270395,2452018.438556157,62500.0,dense_urban
322,11_36,11,36,763644.6107284639,2452715.6388245653,62500.0,normal_urban
323,11_33,11,33,763579.2487041078,2451942.489111944,62500.0,dense_urban
324,11_33,11,33,763627.6135759151,2451941.9949108493,62500.0,dense_urban
325,13_34,13,34,764005.9106449904,2452100.4699830483,62500.0,dense_urban
326,13_35,13,35,763938.7791274331,2452368.0661548846,62500.0,dense_urban
327,11_32,11,32,763529.9730064264,2451796.654126039,62500.0,normal_urban
328,11_33,11,33,763534.6771604593,2451845.5081793494,62500.0,dense_urban
329,0_48,0,48,760925.5174608433,2455639.7306517144,32787.811681934414,normal_urban
330,5_59,5,59,762049.4625790482,2458339.6266403603,62500.0,dense_urban
331,3_58,3,58,761631.850659576,2458157.2881836416,62500.0,dense_urban
332,12_59,12,59,763726.9019633405,2458541.4580412563,62500.0,dense_urban
333,6_59,6,59,762285.4341149622,2458325.8731315793,62500.0,dense_urban
334,7_59,7,59,762648.925137953,2458526.5766656604,62500.0,dense_urban
335,8_59,8,59,762693.1114879019,2458478.4535041773,62500.0,dense_urban
336,8_59,8,59,762689.7155338359,2458442.395936952,62500.0,dense_urban
337,9_60,9,60,762944.8508499856,2458579.5721282177,62500.0,dense_urban
338,8_59,8,59,762708.8856448587,2458548.5344497357,62500.0,dense_urban
339,7_59,7,59,762675.6145435438,2458549.9432181865,62500.0,dense_urban
340,9_60,9,60,762975.9925285162,2458601.500639873,62500.0,dense_urban
341,8_59,8,59,762697.5801524216,2458513.3965344867,62500.0,dense_urban
342,8_59,8,59,762756.9837222463,2458537.1148158377,62500.0,dense_urban
343,5_56,5,56,762138.5376522362,2457799.399883042,62500.0,dense_urban
344,5_59,5,59,762045.2689108507,2458399.5612093224,62500.0,dense_urban
345,6_59,6,59,762376.6668525451,2458405.0389587856,62500.0,dense_urban
346,6_59,6,59,762371.1382833935,2458366.982304991,62500.0,dense_urban
347,6_59,6,59,762410.7194192206,2458361.047289491,62500.0,dense_urban
348,6_59,6,59,762413.4705863378,2458400.580719766,62500.0,dense_urban
349,6_59,6,59,762341.3289346875,2458410.338083734,62500.0,dense_urban
350,6_59,6,59,762335.3341432519,2458372.0261635715,62500.0,dense_urban
351,5_59,5,59,762131.6141198025,2458318.050174769,62500.0,dense_urban
352,3_58,3,58,761634.1530061512,2458108.2457916127,62500.0,dense_urban
353,4_57,4,57,761860.8424186977,2457847.354962107,62500.0,normal_urban
354,8_59,8,59,762877.1571180156,2458368.593029898,62500.0,dense_urban
355,8_59,8,59,762816.4329699258,2458455.9189739134,62500.0,dense_urban
356,6_59,6,59,762215.8415284038,2458334.195448886,62500.0,dense_urban
357,8_59,8,59,762894.014527807,2458512.276663276,62500.0,dense_urban
358,1_48,1,48,760959.1211513599,2455552.0260553127,62500.0,dense_urban
359,5_60,5,60,762177.6738740818,2458791.7697062097,37300.49036814078,dense_urban
360,8_59,8,59,762882.4389613278,2458408.187278176,62500.0,dense_urban
361,3_58,3,58,761593.4911152286,2458185.839452413,62500.0,dense_urban
362,1_47,1,47,761083.181669752,2455473.7088519363,62500.0,dense_urban
363,6_57,6,57,762401.7668252481,2457943.7388207703,62500.0,dense_urban
364,4_58,4,58,761806.0111638026,2458204.7451081355,62500.0,normal_urban
365,5_60,5,60,762165.5801073918,2458766.226916043,37300.49036814078,dense_urban
366,8_60,8,60,762701.5572840451,2458637.2859922904,62500.0,dense_urban
367,1_47,1,47,761062.0630753628,2455517.0045102304,62500.0,dense_urban
368,5_58,5,58,762045.9081707647,2458266.8754007635,62500.0,dense_urban
369,8_59,8,59,762788.3300250815,2458459.45798317,62500.0,dense_urban
370,8_59,8,59,762797.8319397882,2458523.3207340115,62500.0,dense_urban
371,3_55,3,55,761581.0727675353,2457439.529231844,62500.0,dense_urban
372,6_53,6,53,762433.8288705525,2456878.856000941,62500.0,dense_urban
373,6_53,6,53,762366.1085969952,2456932.2501243795,62500.0,dense_urban
374,9_59,9,59,762939.4665374106,2458430.282583039,62500.0,dense_urban
375,8_59,8,59,762790.8434396997,2458478.32878607,62500.0,dense_urban
376,1_47,1,47,760959.5335367457,2455384.999909964,62500.0,dense_urban
377,8_59,8,59,762891.5165325368,2458493.338357966,62500.0,dense_urban
378,3_58,3,58,761559.9719026049,2458102.3950267304,62500.0,dense_urban
379,1_47,1,47,760954.5366949807,2455518.1384476386,62500.0,dense_urban
380,7_53,7,53,762592.3589909567,2457033.212840263,62500.0,dense_urban
381,8_59,8,59,762889.4281582868,2458465.0915793325,62500.0,dense_urban
382,6_57,6,57,762387.4871882307,2457920.7448369693,62500.0,dense_urban
383,1_47,1,47,761028.1373311805,2455522.42204512,62500.0,dense_urban
384,6_51,6,51,762329.3357181804,2456547.0524130655,62500.0,dense_urban
385,6_58,6,58,762222.163034483,2458175.085402623,62500.0,dense_urban
386,8_59,8,59,762828.7248967263,2458539.3193469835,62500.0,dense_urban
387,7_52,7,52,762475.6756440123,2456798.033700668,62500.0,dense_urban
388,6_52,6,52,762396.4870665771,2456624.4756990727,62500.0,dense_urban
389,8_59,8,59,762814.1535166585,2458437.0507896068,62500.0,dense_urban
390,8_59,8,59,762800.5988872775,2458542.7269686507,62500.0,dense_urban
391,3_54,3,54,761540.2994892165,2457184.453504319,62500.0,dense_urban
392,7_53,7,53,762664.3492508794,2457011.7610972133,62500.0,dense_urban
393,12_57,12,57,763861.7660162823,2457944.9554285463,62500.0,dense_urban
394,8_59,8,59,762856.5126893243,2458430.416857497,62500.0,dense_urban
395,1_46,1,46,760946.9525226586,2455286.094138371,62500.0,dense_urban
396,0_47,0,47,760930.9968498811,2455409.624933331,56106.79931073337,normal_urban
397,8_59,8,59,762898.8860210788,2458549.20859921,62500.0,dense_urban
398,1_47,1,47,760949.5609548496,2455502.6181022474,62500.0,dense_urban
399,7_60,7,60,762556.2156616921,2458555.3230235404,62500.0,dense_urban
400,1_47,1,47,761072.7486697829,2455473.697532222,62500.0,dense_urban
401,10_53,10,53,763374.1455652749,2456836.1769016413,62500.0,dense_urban
402,7_59,7,59,762562.6303102848,2458470.3599916613,62500.0,dense_urban
403,8_60,8,60,762802.7763766234,2458560.9257589616,62500.0,dense_urban
404,3_53,3,53,761462.1313382615,2456843.199381609,62500.0,dense_urban
405,7_53,7,53,762479.2437160617,2456920.098898474,62500.0,dense_urban
406,8_59,8,59,762874.8897129699,2458350.3258375465,62500.0,dense_urban
407,8_59,8,59,762811.7547065611,2458417.886020562,62500.0,dense_urban
408,8_59,8,59,762866.1067275659,2458515.737094793,62500.0,dense_urban
409,0_47,0,47,760897.7631471715,2455547.9339250037,56106.79931073337,normal_urban
410,8_59,8,59,762849.2102208231,2458372.027662273,62500.0,dense_urban
411,8_59,8,59,762783.7350774992,2458421.4526151526,62500.0,dense_urban
412,6_52,6,52,762347.8107342743,2456577.9532163017,62500.0,dense_urban
413,1_47,1,47,760987.1099431419,2455347.5214026184,62500.0,dense_urban
414,6_57,6,57,762411.161009561,2458002.0166850113,62500.0,dense_urban
415,7_60,7,60,762675.1370922463,2458639.2138406094,62500.0,dense_urban
416,8_59,8,59,762753.3771158231,2458508.902653155,62500.0,dense_urban
417,6_59,6,59,762248.2407378152,2458330.703655864,62500.0,dense_urban
418,8_60,8,60,762727.3587631651,2458634.6397669273,62500.0,dense_urban
419,1_47,1,47,761061.834627847,2455504.567041951,62500.0,dense_urban
420,5_59,5,59,762021.3009181432,2458332.9563371683,62500.0,dense_urban
421,7_54,7,54,762607.3482030854,2457054.091977677,62500.0,dense_urban
422,8_59,8,59,762823.835388183,2458501.5226422977,62500.0,dense_urban
423,7_52,7,52,762511.9655254899,2456790.6151955226,62500.0,dense_urban
424,8_59,8,59,762846.7630672664,2458353.740932548,62500.0,dense_urban
425,8_59,8,59,762818.7576141132,2458474.8599367654,62500.0,dense_urban
426,5_59,5,59,762183.4925119603,2458337.527277816,62500.0,dense_urban
427,1_47,1,47,761002.3757425457,2455425.571378591,62500.0,dense_urban
428,8_59,8,59,762795.7200630797,2458505.042155732,62500.0,dense_urban
429,1_47,1,47,760955.1604320727,2455535.2914345246,62500.0,dense_urban
430,5_61,5,61,762157.8908657847,2458844.8470960427,5219.51700960043,dense_urban
431,12_57,12,57,763797.8870718268,2457900.2932638824,62500.0,dense_urban
432,8_59,8,59,762887.0194915645,2458445.9557267483,62500.0,dense_urban
433,8_59,8,59,762854.2979277043,2458411.47468143,62500.0,dense_urban
434,1_47,1,47,761035.3535795823,2455513.8266769354,62500.0,dense_urban
435,3_58,3,58,761571.4604050821,2458166.34828461,62500.0,dense_urban
436,5_58,5,58,762115.4302632776,2458270.245385625,62500.0,dense_urban
437,8_59,8,59,762786.2103300123,2458440.707911217,62500.0,dense_urban
438,8_59,8,59,762825.9652801973,2458519.913829703,62500.0,dense_urban
439,3_54,3,54,761548.6499326134,2457228.163966082,62500.0,dense_urban
440,6_57,6,57,762370.7578083315,2457888.674583305,62500.0,dense_urban
441,3_55,3,55,761572.4925720803,2457389.409773177,62500.0,dense_urban
442,8_59,8,59,762858.8721928174,2458449.235502994,62500.0,dense_urban
443,6_52,6,52,762340.8933423922,2456600.9290503943,62500.0,dense_urban
444,1_47,1,47,760948.4868185325,2455392.0460524005,62500.0,dense_urban
445,8_59,8,59,762896.5568681188,2458530.995142076,62500.0,dense_urban
446,6_52,6,52,762403.4665711117,2456650.386082573,62500.0,dense_urban
447,1_47,1,47,761016.7388099,2455537.0751580657,62500.0,dense_urban
448,4_58,4,58,761793.450489282,2458269.6998771727,62500.0,normal_urban
449,8_59,8,59,762861.2862700794,2458468.377421762,62500.0,dense_urban
450,6_53,6,53,762327.9369018121,2456920.936120716,62500.0,dense_urban
451,1_47,1,47,761039.7315191226,2455541.6342334324,62500.0,dense_urban
452,6_59,6,59,762376.4180928953,2458458.1259889076,62500.0,dense_urban
453,7_53,7,53,762574.8658058204,2456904.2178768646,62500.0,dense_urban
454,6_58,6,58,762244.0666937722,2458103.6399935833,62500.0,dense_urban
455,8_60,8,60,762830.8905233388,2458557.4106252044,62500.0,dense_urban
456,8_59,8,59,762863.6478144062,2458496.8899341337,62500.0,dense_urban
457,8_59,8,59,762868.6503391936,2458534.594512513,62500.0,dense_urban
458,3_52,3,52,761481.5002181075,2456759.894056232,62500.0,dense_urban
459,6_53,6,53,762355.2651851415,2456888.542088593,62500.0,dense_urban
460,8_59,8,59,762884.7090035165,2458426.9348703832,62500.0,dense_urban
461,1_47,1,47,760968.1307319283,2455316.761210655,62500.0,dense_urban
462,8_60,8,60,762871.0186312112,2458552.77900679,62500.0,dense_urban
463,7_59,7,59,762515.2051044669,2458544.3992440645,62500.0,dense_urban
464,8_59,8,59,762934.7402563124,2458507.3664655476,62500.0,dense_urban
465,7_57,7,57,762442.6571318923,2457982.737193571,62500.0,dense_urban
466,7_60,7,60,762649.0792720064,2458640.320251182,62500.0,dense_urban
467,6_52,6,52,762387.9798633334,2456675.0561301345,62500.0,dense_urban
468,6_57,6,57,762369.9599271001,2458023.036950633,62500.0,dense_urban
469,7_52,7,52,762462.6230179593,2456726.670252541,62500.0,dense_urban
470,3_58,3,58,761481.4430857244,2458077.111216687,62500.0,dense_urban
471,5_59,5,59,762105.3932762237,2458414.5110001634,62500.0,dense_urban
472,6_57,6,57,762415.5433664896,2457980.847165764,62500.0,dense_urban
473,7_60,7,60,762438.622256811,2458632.094423459,62500.0,dense_urban
474,7_60,7,60,762591.0552090842,2458630.761008296,62500.0,dense_urban
475,1_47,1,47,761041.6022785613,2455462.5806481526,62500.0,dense_urban
476,9_60,9,60,763023.7291151538,2458578.848067132,62500.0,dense_urban
477,3_56,3,56,761598.9143047392,2457589.797844521,62500.0,normal_urban
478,4_58,4,58,761704.9159065305,2458218.3148531835,62500.0,normal_urban
479,5_60,5,60,762043.2487409525,2458607.6340993773,37300.49036814078,dense_urban
480,5_59,5,59,762153.5510888009,2458381.170218868,62500.0,dense_urban
481,5_58,5,58,762142.115776619,2458229.9990573185,62500.0,dense_urban
482,0_48,0,48,760929.4277563473,2455586.666234393,32787.811681934414,normal_urban
483,12_57,12,57,763806.7033890892,2458042.0566667225,62500.0,dense_urban
484,7_53,7,53,762446.3286907177,2456939.126833605,62500.0,dense_urban
485,9_17,9,17,763167.0248903527,2447947.23939652,62500.0,dense_urban
486,10_17,10,17,763210.8659901152,2447975.62459357,62500.0,dense_urban
487,10_18,10,18,763367.1786888478,2448122.8867805116,62500.0,dense_urban
488,15_20,15,20,764500.9818816972,2448747.817634323,62500.0,open_area
489,14_15,14,15,764392.7742957289,2447508.43787073,62500.0,open_area
490,14_16,14,16,764400.3141224807,2447570.8782802084,62500.0,normal_urban
491,14_16,14,16,764272.5474029569,2447668.0516580893,62500.0,normal_urban
492,20_21,20,21,765830.9690974964,2448989.8365104753,62500.0,normal_urban
493,14_16,14,16,764279.2622820527,2447616.4377567633,62500.0,normal_urban
494,25_25,25,25,767140.2246364782,2449924.4716612874,62500.0,normal_urban
495,22_29,22,29,766419.8477011613,2450884.2535893046,62500.0,open_area
496,25_24,25,24,767087.79872369,2449764.947443747,62500.0,dense_urban
497,25_24,25,24,767185.2481912294,2449714.741568448,62500.0,dense_urban
498,25_24,25,24,767160.8385214865,2449694.222113657,62500.0,dense_urban
499,26_25,26,25,767214.3023715283,2449825.626944177,62500.0,normal_urban
500,22_28,22,28,766226.5099022153,2450622.6422120756,62500.0,dense_urban
501,25_24,25,24,766951.8112284908,2449770.2857225137,62500.0,dense_urban
502,23_25,23,25,766535.6840211963,2449908.5931629594,62500.0,normal_urban
503,22_25,22,25,766224.3827971215,2449872.553694467,62500.0,dense_urban
504,25_24,25,24,767140.7300445993,2449768.454352431,62500.0,dense_urban
505,22_29,22,29,766339.199778704,2450840.5105385724,62500.0,open_area
506,26_24,26,24,767238.785860118,2449697.367582163,62500.0,dense_urban
507,26_24,26,24,767224.2714459733,2449596.095326753,62500.0,dense_urban
508,21_28,21,28,766163.9130984368,2450683.4922445472,62500.0,normal_urban
509,26_24,26,24,767210.6482044671,2449682.8953044973,62500.0,dense_urban
510,26_24,26,24,767229.5653754172,2449794.114775525,62500.0,dense_urban
511,24_24,24,24,766732.5136300203,2449717.5024459474,62500.0,normal_urban
512,25_24,25,24,767165.8911392387,2449662.9551449562,62500.0,dense_urban
513,24_25,24,25,766820.3160654855,2449981.2439359534,62500.0,dense_urban
514,24_25,24,25,766867.4151266124,2449947.4879187834,62500.0,dense_urban
515,25_24,25,24,767176.2877154335,2449777.1542285313,62500.0,dense_urban
516,26_24,26,24,767201.0797648908,2449613.6139928303,62500.0,dense_urban
517,26_24,26,24,767222.5799158721,2449624.025969937,62500.0,dense_urban
